Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified,Year,Month,post_oct7
2025-07-13,OPT,PSE,Gaza Strip,31.3782508,34.3355147,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Distribution Site,112725,2025-08-12,2025-08-13,2025,7,1
2025-07-14,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113953,2025-08-26,2025-08-26,2025,7,1
2025-07-14,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114314,2025-08-26,2025-08-26,2025,7,1
2025-07-13,OPT,PSE,Gaza Strip,31.5050311,34.4641381,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113404,2025-08-20,2025-10-06,2025,7,1
2025-07-12,OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112722,2025-08-12,2025-08-31,2025,7,1
2025-07-13,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113938,2025-08-26,2025-08-26,2025,7,1
2025-07-13,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114299,2025-08-26,2025-08-26,2025,7,1
2025-07-11,OPT,PSE,Gaza Strip,31.295732814,34.2459085453,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112374,2025-08-11,2025-09-17,2025,7,1
2025-07-11,OPT,PSE,Gaza Strip,31.3090108,34.2431681,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112720,2025-08-12,2025-08-13,2025,7,1
2025-07-10,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112355,2025-08-09,2025-08-11,2025,7,1
2025-07-10,OPT,PSE,Gaza Strip,31.5128679,34.4581358,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112356,2025-08-09,2025-08-11,2025,7,1
2025-07-10,OPT,PSE,Gaza Strip,31.4183455,34.3502476,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112357,2025-08-09,2025-08-11,2025,7,1
2025-07-10,OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112359,2025-08-09,2025-09-07,2025,7,1
2025-07-10,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112370,2025-08-09,2025-08-11,2025,7,1
2025-07-09,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112354,2025-08-09,2025-08-25,2025,7,1
2025-07-12,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113924,2025-08-26,2025-08-26,2025,7,1
2025-07-12,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114285,2025-08-26,2025-08-26,2025,7,1
2025-07-09,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113894,2025-08-26,2025-08-26,2025,7,1
2025-07-07,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107522,2025-07-13,2025-07-14,2025,7,1
2025-07-07,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107523,2025-07-13,2025-07-14,2025,7,1
2025-07-09,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114255,2025-08-26,2025-08-26,2025,7,1
2025-07-09,OPT,PSE,Gaza Strip,31.5169931,34.452194,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",115377,2025-09-05,2025-09-07,2025,7,1
2025-07-06,OPT,PSE,Gaza Strip,31.4737709796,34.4315006884,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107563,2025-07-14,2025-07-14,2025,7,1
2025-07-06,OPT,PSE,Gaza Strip,31.2830204,34.2805069,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107564,2025-07-14,2025-07-14,2025,7,1
2025-07-07,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113874,2025-08-26,2025-08-26,2025,7,1
2025-07-06,OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113865,2025-08-26,2025-09-23,2025,7,1
2025-07-06,OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114226,2025-08-26,2025-09-23,2025,7,1
2025-07-05,OPT,PSE,Gaza Strip,31.4586131,34.4442171,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107560,2025-07-14,2025-07-14,2025,7,1
2025-07-05,OPT,PSE,Gaza Strip,31.29967487,34.2842114588,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107565,2025-07-14,2025-07-15,2025,7,1
2025-07-07,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114235,2025-08-26,2025-08-26,2025,7,1
2025-07-06,OPT,PSE,Gaza Strip,31.4183455,34.3502476,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Supply, Aid Systems","Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Distribution Site",111415,2025-07-29,2025-08-05,2025,7,1
2025-07-05,OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113855,2025-08-26,2025-08-26,2025,7,1
2025-07-05,OPT,PSE,Gaza Strip,31.4284,34.366,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113857,2025-08-26,2025-08-26,2025,7,1
2025-07-04,OPT,PSE,Gaza Strip,31.4720102656,34.4345858667,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107556,2025-07-14,2025-07-14,2025,7,1
2025-07-04,OPT,PSE,Gaza Strip,31.3057618139,34.2406932197,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109745,2025-07-21,2025-07-24,2025,7,1
2025-07-04,OPT,PSE,Gaza Strip,31.3057618139,34.2406932197,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109746,2025-07-21,2025-07-24,2025,7,1
2025-07-04,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113848,2025-08-26,2025-09-23,2025,7,1
2025-07-04,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114209,2025-08-26,2025-09-23,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.5124088741,34.4453151986,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107557,2025-07-14,2025-07-14,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.3057618139,34.2406932197,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109742,2025-07-21,2025-07-24,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.3373635966,34.3095302582,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,109743,2025-07-21,2025-07-24,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.4672522,34.4097598,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109744,2025-07-21,2025-07-24,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Tanks,Not Applicable,,110960,2025-07-27,2025-08-03,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,113835,2025-08-26,2025-09-05,2025,7,1
2025-07-05,OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114216,2025-08-26,2025-08-26,2025,7,1
2025-07-03,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,114196,2025-08-26,2025-09-05,2025,7,1
2025-07-05,OPT,PSE,Gaza Strip,31.4284,34.366,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114218,2025-08-26,2025-08-26,2025,7,1
2025-07-02,OPT,PSE,Gaza Strip,31.46423,34.37568,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107558,2025-07-14,2025-07-14,2025,7,1
2025-07-02,OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107559,2025-07-14,2025-07-14,2025,7,1
2025-07-02,OPT,PSE,Gaza Strip,31.4672522,34.4097598,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109741,2025-07-21,2025-07-21,2025,7,1
2025-07-02,OPT,PSE,Gaza Strip,31.4482157917,34.393408289,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118109,2025-10-07,2025-10-14,2025,7,1
2025-07-01,OPT,PSE,Gaza Strip,31.4724482289,34.4311508034,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107561,2025-07-14,2025-07-14,2025,7,1
2025-07-01,OPT,PSE,Gaza Strip,31.4780845245,34.4241988025,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107562,2025-07-14,2025-07-14,2025,7,1
2025-07-01,OPT,PSE,Gaza Strip,31.4525,34.3756,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,113813,2025-08-26,2025-08-26,2025,7,1
2025-07-01,OPT,PSE,Gaza Strip,31.4525,34.3756,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,114174,2025-08-26,2025-08-26,2025,7,1
2025-07-01,OPT,PSE,Gaza Strip,31.2830204,34.2805069,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117249,2025-09-27,2025-10-06,2025,7,1
2025-06-30,OPT,PSE,Gaza Strip,31.3442544557,34.3099528012,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Disruption Of Aid, Incident Affecting People Seeking Food Aid",109001,2025-07-17,2025-07-18,2025,6,1
2025-07-03,OPT,PSE,Gaza Strip,31.5045,34.4743,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113841,2025-08-26,2025-08-26,2025,7,1
2025-06-29,OPT,PSE,Gaza Strip,31.4818191668,34.4204276997,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107528,2025-07-13,2025-07-13,2025,6,1
2025-06-29,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107531,2025-07-13,2025-07-13,2025,6,1
2025-07-03,OPT,PSE,Gaza Strip,31.5045,34.4743,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114202,2025-08-26,2025-08-26,2025,7,1
2025-06-30,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113808,2025-08-26,2025-09-05,2025,6,1
2025-06-29,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113797,2025-08-26,2025-08-26,2025,6,1
2025-06-29,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113798,2025-08-26,2025-08-26,2025,6,1
2025-06-28,OPT,PSE,Gaza Strip,31.3063851535,34.2405215014,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109739,2025-07-21,2025-09-15,2025,6,1
2025-06-29,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114158,2025-08-26,2025-08-26,2025,6,1
2025-06-29,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114159,2025-08-26,2025-08-26,2025,6,1
2025-06-28,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113790,2025-08-26,2025-08-26,2025,6,1
2025-06-28,OPT,PSE,Gaza Strip,31.5134,34.4751,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113791,2025-08-26,2025-08-26,2025,6,1
2025-06-28,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113792,2025-08-26,2025-08-26,2025,6,1
2025-06-28,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114151,2025-08-26,2025-08-26,2025,6,1
2025-06-27,OPT,PSE,Gaza Strip,31.4856253292,34.4474460209,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107529,2025-07-13,2025-07-13,2025,6,1
