Date,Country,Country ISO,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Vicinity of Health Facility Affected,Occupation of Health Facility,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Abducted,Health Supplies Taken,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Arrested,Health Workers Kidnapped,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Health Worker Profession,SiND Event ID,Year,Month,post_oct7
2024-09-10,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87689,2024,9,1
2024-09-10,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87688,2024,9,1
2024-09-10,OPT,PSE,32.3111468,35.0275505,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,Paramedic,84224,2024,9,1
2024-09-10,OPT,PSE,32.3111468,35.0275505,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,84223,2024,9,1
2024-09-10,OPT,PSE,32.3102824433,35.0242058477,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,84222,2024,9,1
2024-09-10,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,True,0,0,0,2,Freed,0,0,0,Paramedic,83920,2024,9,1
2024-09-10,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,Paramedic,83260,2024,9,1
2024-09-10,OPT,PSE,32.3111468,35.0275505,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Paramedic,83228,2024,9,1
2024-09-09,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,83986,2024,9,1
2024-09-09,OPT,PSE,31.4872721784,34.4005088647,(5) Linear Feature e.g. Along Road/River ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,True,0,0,0,12,Freed,12,0,0,ProgrammeStaff,83996,2024,9,1
2024-09-09,OPT,PSE,31.5068080797,34.4394027962,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,83993,2024,9,1
2024-09-09,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,83956,2024,9,1
2024-09-09,OPT,PSE,31.5244100731,34.4932884055,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,83988,2024,9,1
2024-09-08,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,HeadOfProgramme,83201,2024,9,1
2024-09-08,OPT,PSE,31.3294641454,34.2299008369,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,83887,2024,9,1
2024-09-05,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,84416,2024,9,1
2024-09-05,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,79702,2024,9,1
2024-09-05,OPT,PSE,31.4200022681,34.3597412109,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,82732,2024,9,1
2024-09-05,OPT,PSE,31.2751764466,34.3145084381,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,84472,2024,9,1
2024-09-05,OPT,PSE,32.293336275,35.3447556496,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,84019,2024,9,1
2024-09-04,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87687,2024,9,1
2024-09-04,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87685,2024,9,1
2024-09-04,OPT,PSE,31.5167916,34.4647014,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,83999,2024,9,1
2024-09-04,OPT,PSE,31.9713782,35.2277551,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,2,0,1,NoInformation,0,2,0,"AmbulanceDriver, Paramedic",87693,2024,9,1
2024-09-03,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,87684,2024,9,1
2024-09-03,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,83227,2024,9,1
2024-09-02,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,79699,2024,9,1
2024-09-02,OPT,PSE,31.7795473694,35.2251741513,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,Doctor,79698,2024,9,1
2024-09-02,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,77452,2024,9,1
2024-09-02,OPT,PSE,31.5251142699,34.4474387115,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,77453,2024,9,1
2024-09-02,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,HeadOfProgramme,84810,2024,9,1
2024-09-02,OPT,PSE,32.3037790212,35.0296014672,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87683,2024,9,1
2024-09-02,OPT,PSE,31.4200022681,34.3597412109,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,86265,2024,9,1
2024-09-02,OPT,PSE,32.3102824433,35.0242058477,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79701,2024,9,1
2024-09-02,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79700,2024,9,1
2024-09-01,OPT,PSE,31.3023150385,34.3195736658,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85319,2024,9,1
2024-09-01,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79665,2024,9,1
2024-09-01,OPT,PSE,31.5038940682,34.4614505791,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,77419,2024,9,1
2024-09-01,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79696,2024,9,1
2024-08-31,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79004,2024,8,1
2024-08-31,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,87680,2024,8,1
2024-08-31,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79003,2024,8,1
2024-08-31,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,2,ProgrammeStaff,87679,2024,8,1
2024-08-31,OPT,PSE,31.3443293,34.3095897,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Physiotherapist,77353,2024,8,1
2024-08-31,OPT,PSE,32.4614706427,35.3128102476,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,True,0,0,0,0,,2,0,0,ProgrammeStaff,87678,2024,8,1
2024-08-31,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,84480,2024,8,1
2024-08-31,OPT,PSE,31.4944219124,34.4539350289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,77386,2024,8,1
2024-08-31,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,0,0,0,,79005,2024,8,1
2024-08-31,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,1,ProgrammeStaff,87681,2024,8,1
2024-08-30,OPT,PSE,31.50657065,35.1169326717,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,78938,2024,8,1
2024-08-30,OPT,PSE,31.3238491,34.3497101,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,85379,2024,8,1
2024-08-30,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,87676,2024,8,1
2024-08-30,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,87675,2024,8,1
2024-08-30,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87677,2024,8,1
2024-08-30,OPT,PSE,32.4618327413,35.31255267,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,3,0,0,,0,0,0,"Doctor, Paramedic",78937,2024,8,1
2024-08-29,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87670,2024,8,1
2024-08-29,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87674,2024,8,1
2024-08-29,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,2,0,0,"AmbulanceDriver, ProgrammeStaff",87673,2024,8,1
2024-08-29,OPT,PSE,32.483853,35.2299459,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87672,2024,8,1
2024-08-29,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,87671,2024,8,1
2024-08-29,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,79103,2024,8,1
2024-08-28,OPT,PSE,32.3102824433,35.0242058477,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,87661,2024,8,1
2024-08-28,OPT,PSE,32.293336275,35.3447556496,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,87667,2024,8,1
2024-08-28,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87665,2024,8,1
2024-08-28,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87666,2024,8,1
2024-08-28,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,87660,2024,8,1
2024-08-28,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,True,0,0,0,0,,0,0,0,,87662,2024,8,1
2024-08-28,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87663,2024,8,1
2024-08-28,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,87659,2024,8,1
2024-08-28,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87664,2024,8,1
2024-08-28,OPT,PSE,32.3180444,35.059812,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,79664,2024,8,1
2024-08-28,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,Paramedic,78574,2024,8,1
2024-08-28,OPT,PSE,32.4619051608,35.2926132428,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,78575,2024,8,1
2024-08-28,OPT,PSE,32.317711389,35.0592180861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,79663,2024,8,1
2024-08-28,OPT,PSE,32.293336275,35.3447556496,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,1,1,0,0,0,0,0,0,False,0,1,0,1,Freed,0,1,0,"HeadOfProgramme, ProgrammeStaff",79036,2024,8,1
2024-08-28,OPT,PSE,32.293336275,35.3447556496,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,79069,2024,8,1
2024-08-28,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,1,ProgrammeStaff,87669,2024,8,1
2024-08-27,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,78543,2024,8,1
2024-08-27,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Other Weapon,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,78541,2024,8,1
2024-08-27,OPT,PSE,32.3102824433,35.0242058477,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Other Weapon,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,78511,2024,8,1
2024-08-27,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,78542,2024,8,1
2024-08-26,OPT,PSE,31.3467192814,34.2919455,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,86540,2024,8,1
2024-08-25,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86421,2024,8,1
2024-08-25,OPT,PSE,31.5175095782,34.4454646253,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,77287,2024,8,1
2024-08-24,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,85270,2024,8,1
2024-08-24,OPT,PSE,31.3517405124,34.2981790731,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,77254,2024,8,1
2024-08-23,OPT,PSE,31.351716943,34.3209957959,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,85278,2024,8,1
2024-08-22,OPT,PSE,32.3111468,35.0275505,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Other Weapon,1,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,78510,2024,8,1
2024-08-22,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87657,2024,8,1
2024-08-22,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87656,2024,8,1
2024-08-22,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87655,2024,8,1
2024-08-22,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87658,2024,8,1
2024-08-21,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86420,2024,8,1
2024-08-21,OPT,PSE,31.3550656,34.2610942,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,77222,2024,8,1
2024-08-19,OPT,PSE,31.4482607,34.3935262,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,85469,2024,8,1
2024-08-18,OPT,PSE,31.5217761471,34.4720034205,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,70588,2024,8,1
2024-08-18,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,70589,2024,8,1
2024-08-17,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,70557,2024,8,1
2024-08-15,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,70556,2024,8,1
2024-08-15,OPT,PSE,32.2053935884,35.2865839068,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87654,2024,8,1
2024-08-15,OPT,PSE,32.2145575261,35.2818203061,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87651,2024,8,1
2024-08-15,OPT,PSE,32.2053935884,35.2865839068,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87652,2024,8,1
2024-08-15,OPT,PSE,32.2053935884,35.2865839068,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,87653,2024,8,1
2024-08-15,OPT,PSE,31.5085093597,34.4581082327,(5) Linear Feature e.g. Along Road/River ,Host Government: Military,Israeli Defence Forces,Missile,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,87369,2024,8,1
2024-08-14,OPT,PSE,32.2205316,35.2569374,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,Student(Tertiary),85481,2024,8,1
2024-08-14,OPT,PSE,32.2837948248,35.3842197848,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,87650,2024,8,1
2024-08-13,OPT,PSE,31.4203604,34.3721461689,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,70555,2024,8,1
2024-08-13,OPT,PSE,32.176063,35.0587996,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,Paramedic,71282,2024,8,1
2024-08-11,OPT,PSE,31.4289836922,34.3683127964,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,87367,2024,8,1
2024-08-11,OPT,PSE,31.3443293,34.3095897,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Paramedic,68322,2024,8,1
